locus_tag	ftype	length_bp	gene	EC_number	COG	product
BPEKLNGJ_02086	CDS	1095	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
BPEKLNGJ_02087	CDS	798	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
BPEKLNGJ_02088	CDS	810	ydcV			Inner membrane ABC transporter permease protein YdcV
BPEKLNGJ_02089	CDS	1074	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
BPEKLNGJ_02090	CDS	1020				hypothetical protein
BPEKLNGJ_02091	CDS	420				hypothetical protein
BPEKLNGJ_02092	CDS	1353	mntH			Divalent metal cation transporter MntH
BPEKLNGJ_02093	CDS	615				hypothetical protein
BPEKLNGJ_02094	CDS	828	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
BPEKLNGJ_02095	CDS	192				hypothetical protein
BPEKLNGJ_02096	CDS	1848	typA		COG1217	GTP-binding protein TypA/BipA
BPEKLNGJ_02097	CDS	483				hypothetical protein
BPEKLNGJ_02098	CDS	276				hypothetical protein
BPEKLNGJ_02099	CDS	1227	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
BPEKLNGJ_02100	CDS	3453	pycA	6.4.1.1		Pyruvate carboxylase
BPEKLNGJ_02101	CDS	1071	ctaA	1.3.-.-		Heme A synthase
BPEKLNGJ_02102	CDS	912	ctaB2	2.5.1.141	COG0109	Protoheme IX farnesyltransferase 2
BPEKLNGJ_02103	CDS	462				hypothetical protein
BPEKLNGJ_02104	CDS	1038				hypothetical protein
BPEKLNGJ_02105	CDS	435				hypothetical protein
BPEKLNGJ_02106	CDS	927				hypothetical protein
BPEKLNGJ_02107	CDS	255				hypothetical protein
BPEKLNGJ_02108	CDS	390				hypothetical protein
BPEKLNGJ_02109	CDS	543	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
BPEKLNGJ_02110	CDS	483	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
BPEKLNGJ_02111	CDS	1140	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
BPEKLNGJ_02112	CDS	558				hypothetical protein
BPEKLNGJ_02113	CDS	174	rpmF			50S ribosomal protein L32
BPEKLNGJ_02114	CDS	1926	isdB			Iron-regulated surface determinant protein B
BPEKLNGJ_02115	CDS	1053	isdA			Iron-regulated surface determinant protein A
BPEKLNGJ_02116	CDS	684	isdC			Iron-regulated surface determinant protein C
BPEKLNGJ_02117	CDS	1077				hypothetical protein
BPEKLNGJ_02118	CDS	879	isdE			High-affinity heme uptake system protein IsdE
BPEKLNGJ_02119	CDS	969	isdF			putative heme-iron transport system permease protein IsdF
BPEKLNGJ_02120	CDS	735	srtB	3.4.22.71	COG4509	Sortase B
BPEKLNGJ_02121	CDS	324	isdG_2	1.14.99.48		Heme oxygenase (staphylobilin-producing) 1
BPEKLNGJ_02122	CDS	741		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
BPEKLNGJ_02123	CDS	1059	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
BPEKLNGJ_02124	CDS	2403	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
BPEKLNGJ_02125	CDS	939	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
BPEKLNGJ_02126	CDS	267	zapA		COG3027	Cell division protein ZapA
BPEKLNGJ_02127	CDS	522				hypothetical protein
BPEKLNGJ_02128	CDS	1713	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
BPEKLNGJ_02129	CDS	2349	mutS2	3.1.-.-		Endonuclease MutS2
BPEKLNGJ_02130	CDS	315	trxA		COG0526	Thioredoxin
BPEKLNGJ_02131	CDS	1782	uvrC		COG0322	UvrABC system protein C
BPEKLNGJ_02132	CDS	615	sdhC		COG2009	Succinate dehydrogenase cytochrome b558 subunit
BPEKLNGJ_02133	CDS	1767	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
BPEKLNGJ_02134	CDS	816	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
BPEKLNGJ_02135	CDS	801	murI	5.1.1.3		Glutamate racemase
BPEKLNGJ_02136	CDS	588		3.6.1.66		dITP/XTP pyrophosphatase
BPEKLNGJ_02137	CDS	504				hypothetical protein
BPEKLNGJ_02138	CDS	330				hypothetical protein
BPEKLNGJ_02139	CDS	396	flr			FPRL1 inhibitory protein
BPEKLNGJ_02140	CDS	507				hypothetical protein
BPEKLNGJ_02141	CDS	498	fib			Fibrinogen-binding protein
BPEKLNGJ_02142	CDS	351	scn_3			Staphylococcal complement inhibitor
BPEKLNGJ_02143	CDS	186				hypothetical protein
BPEKLNGJ_02144	CDS	234				hypothetical protein
BPEKLNGJ_02145	CDS	960	hly			Alpha-hemolysin
BPEKLNGJ_02146	CDS	147				hypothetical protein
BPEKLNGJ_02147	CDS	198				hypothetical protein
BPEKLNGJ_02148	CDS	717				Superantigen-like protein 13
BPEKLNGJ_02149	CDS	726				Superantigen-like protein 13
BPEKLNGJ_02150	CDS	726				Superantigen-like protein 13
BPEKLNGJ_02151	CDS	1002	argF	2.1.3.3		Ornithine carbamoyltransferase
BPEKLNGJ_02152	CDS	936	arcC1	2.7.2.2		Carbamate kinase 1
BPEKLNGJ_02153	CDS	1557				hypothetical protein
BPEKLNGJ_02154	CDS	228				hypothetical protein
BPEKLNGJ_02155	CDS	948				hypothetical protein
BPEKLNGJ_02156	CDS	189				hypothetical protein
BPEKLNGJ_02157	tRNA	76				tRNA-Arg(tct)
BPEKLNGJ_02158	CDS	135				Antibacterial protein 3
BPEKLNGJ_02159	CDS	135				Antibacterial protein 3
BPEKLNGJ_02160	CDS	687	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
BPEKLNGJ_02161	CDS	441		2.3.1.-		putative N-acetyltransferase
BPEKLNGJ_02162	CDS	1614	bshC	6.-.-.-	COG4365	Putative cysteine ligase BshC
BPEKLNGJ_02163	CDS	432	mraZ			Transcriptional regulator MraZ
BPEKLNGJ_02164	CDS	936	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
BPEKLNGJ_02165	CDS	402	ftsL			Cell division protein FtsL
BPEKLNGJ_02166	CDS	2235	pbpB		COG0768	Penicillin-binding protein 2B
BPEKLNGJ_02167	CDS	966	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
BPEKLNGJ_02168	CDS	1350	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
BPEKLNGJ_02169	CDS	1320	divIB			Cell division protein DivIB
BPEKLNGJ_02170	CDS	1407	ftsA			Cell division protein FtsA
BPEKLNGJ_02171	CDS	1173	ftsZ		COG0206	Cell division protein FtsZ
BPEKLNGJ_02172	CDS	792		1.10.3.-	COG1496	Polyphenol oxidase
BPEKLNGJ_02173	CDS	669	yggS		COG0325	Pyridoxal phosphate homeostasis protein
BPEKLNGJ_02174	CDS	564	sepF			Cell division protein SepF
BPEKLNGJ_02175	CDS	291				hypothetical protein
BPEKLNGJ_02176	CDS	807				hypothetical protein
BPEKLNGJ_02177	CDS	618				hypothetical protein
BPEKLNGJ_02178	CDS	2754	ileS	6.1.1.5		Isoleucine--tRNA ligase
BPEKLNGJ_02179	CDS	798	catE_2	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
BPEKLNGJ_02180	CDS	195				hypothetical protein
BPEKLNGJ_02181	CDS	492	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
BPEKLNGJ_02182	CDS	918	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
BPEKLNGJ_02183	CDS	528	pyrR			Bifunctional protein PyrR
BPEKLNGJ_02184	CDS	1308	pyrP			Uracil permease
BPEKLNGJ_02185	CDS	882	pyrB	2.1.3.2		Aspartate carbamoyltransferase
BPEKLNGJ_02186	CDS	1278	pyrC	3.5.2.3		Dihydroorotase
BPEKLNGJ_02187	CDS	1101	carA_2	6.3.5.5		Carbamoyl-phosphate synthase small chain
BPEKLNGJ_02188	CDS	3174	carB	6.3.5.5		Carbamoyl-phosphate synthase large chain
BPEKLNGJ_02189	CDS	693	pyrF	4.1.1.23		Orotidine 5'-phosphate decarboxylase
BPEKLNGJ_02190	CDS	612	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
BPEKLNGJ_02191	CDS	213				hypothetical protein
BPEKLNGJ_02192	CDS	402				hypothetical protein
BPEKLNGJ_02193	CDS	1698	rqcH		COG1293	Rqc2 RqcH
BPEKLNGJ_02194	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
BPEKLNGJ_02195	CDS	219	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
BPEKLNGJ_02196	CDS	1200	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
BPEKLNGJ_02197	CDS	2409	priA	3.6.4.-		primosomal protein N'
BPEKLNGJ_02198	CDS	954				hypothetical protein
BPEKLNGJ_02199	CDS	279				hypothetical protein
BPEKLNGJ_02200	CDS	489	def1	3.5.1.88	COG0242	Peptide deformylase 1
BPEKLNGJ_02201	CDS	936	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
BPEKLNGJ_02202	CDS	1308	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
BPEKLNGJ_02203	CDS	1095	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
BPEKLNGJ_02204	CDS	744	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
BPEKLNGJ_02205	CDS	1995	prkC	2.7.11.1		Serine/threonine-protein kinase PrkC
BPEKLNGJ_02206	CDS	876	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
BPEKLNGJ_02207	CDS	645	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
BPEKLNGJ_02208	CDS	642	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
BPEKLNGJ_02209	CDS	189	rpmB			50S ribosomal protein L28
BPEKLNGJ_02210	CDS	375				putative protein
BPEKLNGJ_02211	CDS	1647				putative protein
BPEKLNGJ_02212	CDS	2061	recG	3.6.4.12		ATP-dependent DNA helicase RecG
BPEKLNGJ_02213	CDS	558	fapR		COG2050	Transcription factor FapR
BPEKLNGJ_02214	CDS	987	plsX	2.3.1.274		Phosphate acyltransferase
BPEKLNGJ_02215	CDS	927	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
BPEKLNGJ_02216	CDS	735	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BPEKLNGJ_02217	CDS	234	acpP		COG0236	Acyl carrier protein
BPEKLNGJ_02218	CDS	732	rnc	3.1.26.3		Ribonuclease 3
BPEKLNGJ_02219	CDS	3567	smc		COG1196	Chromosome partition protein Smc
BPEKLNGJ_02220	CDS	1251	ftsY			Signal recognition particle receptor FtsY
BPEKLNGJ_02221	CDS	333				hypothetical protein
BPEKLNGJ_02222	CDS	1368	ffh		COG0541	Signal recognition particle protein
BPEKLNGJ_02223	CDS	276	rpsP			30S ribosomal protein S16
BPEKLNGJ_02224	CDS	504	rimM			Ribosome maturation factor RimM
BPEKLNGJ_02225	CDS	738	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
BPEKLNGJ_02226	CDS	351	rplS			50S ribosomal protein L19
BPEKLNGJ_02227	CDS	2607				hypothetical protein
BPEKLNGJ_02228	CDS	885	rbgA		COG1161	Ribosome biogenesis GTPase A
BPEKLNGJ_02229	CDS	768	rnhB	3.1.26.4	COG0164	Ribonuclease HII
BPEKLNGJ_02230	CDS	1167	sucC	6.2.1.5		Succinate--CoA ligase [ADP-forming] subunit beta
BPEKLNGJ_02231	CDS	909	sucD	6.2.1.5		Succinate--CoA ligase [ADP-forming] subunit alpha
BPEKLNGJ_02232	CDS	873				hypothetical protein
BPEKLNGJ_02233	CDS	2076	topA	5.6.2.1		DNA topoisomerase 1
BPEKLNGJ_02234	CDS	1308	trmFO	2.1.1.74		Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
BPEKLNGJ_02235	CDS	897	xerC_3		COG4974	Tyrosine recombinase XerC
BPEKLNGJ_02236	CDS	546	hslV	3.4.25.2		ATP-dependent protease subunit HslV
BPEKLNGJ_02237	CDS	1404	hslU			ATP-dependent protease ATPase subunit HslU
BPEKLNGJ_02238	CDS	774	codY			GTP-sensing transcriptional pleiotropic repressor CodY
BPEKLNGJ_02239	CDS	768	rpsB			30S ribosomal protein S2
BPEKLNGJ_02240	CDS	882	tsf			Elongation factor Ts
BPEKLNGJ_02241	CDS	723	pyrH	2.7.4.22		Uridylate kinase
BPEKLNGJ_02242	CDS	555	frr			Ribosome-recycling factor
BPEKLNGJ_02243	CDS	771	uppS	2.5.1.-		Isoprenyl transferase
BPEKLNGJ_02244	CDS	783				hypothetical protein
BPEKLNGJ_02245	CDS	1287		3.4.24.-		Putative zinc metalloprotease
BPEKLNGJ_02246	CDS	1704	proS	6.1.1.15		Proline--tRNA ligase
BPEKLNGJ_02247	CDS	4317	polC	2.7.7.7		DNA polymerase III PolC-type
BPEKLNGJ_02248	CDS	468	rimP		COG0779	Ribosome maturation factor RimP
BPEKLNGJ_02249	CDS	1176	nusA		COG0195	Transcription termination/antitermination protein NusA
BPEKLNGJ_02250	CDS	285				hypothetical protein
BPEKLNGJ_02251	CDS	318	rplGA		COG1358	putative ribosomal protein YlxQ
BPEKLNGJ_02252	CDS	2118	infB_1			Translation initiation factor IF-2
BPEKLNGJ_02253	CDS	351	rbfA			Ribosome-binding factor A
BPEKLNGJ_02254	CDS	918	truB	5.4.99.25		tRNA pseudouridine synthase B
BPEKLNGJ_02255	CDS	972	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
BPEKLNGJ_02256	CDS	270	rpsO			30S ribosomal protein S15
BPEKLNGJ_02257	CDS	2097	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
BPEKLNGJ_02258	CDS	1674	rnj2	3.1.-.-		Ribonuclease J 2
BPEKLNGJ_02259	CDS	2370	ftsK			DNA translocase FtsK
BPEKLNGJ_02260	CDS	714	gamR			HTH-type transcriptional repressor GamR
BPEKLNGJ_02261	CDS	1266				hypothetical protein
BPEKLNGJ_02262	CDS	1287				hypothetical protein
BPEKLNGJ_02263	CDS	705	phaB	1.1.1.36		Acetoacetyl-CoA reductase
BPEKLNGJ_02264	CDS	828				hypothetical protein
BPEKLNGJ_02265	CDS	393				hypothetical protein
BPEKLNGJ_02266	CDS	579	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
BPEKLNGJ_02267	CDS	1152	cinA			Putative competence-damage inducible protein
BPEKLNGJ_02268	CDS	1044	recA			Protein RecA
BPEKLNGJ_02269	CDS	1560	rny	3.1.-.-		Ribonuclease Y
BPEKLNGJ_02270	CDS	1647				IS1182 family transposase ISSau3
BPEKLNGJ_02271	CDS	216				hypothetical protein
BPEKLNGJ_02272	CDS	798	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
BPEKLNGJ_02273	CDS	1761	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
BPEKLNGJ_02274	CDS	867				hypothetical protein
BPEKLNGJ_02275	CDS	294				hypothetical protein
BPEKLNGJ_02276	CDS	1545	miaB	2.8.4.3		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
BPEKLNGJ_02277	CDS	366	ymcA		COG4550	putative protein YmcA
BPEKLNGJ_02278	CDS	492				hypothetical protein
BPEKLNGJ_02279	CDS	2619	mutS_2		COG0249	DNA mismatch repair protein MutS
BPEKLNGJ_02280	CDS	2010	mutL			DNA mismatch repair protein MutL
BPEKLNGJ_02281	CDS	534	glpP		COG1954	Glycerol uptake operon antiterminator regulatory protein
BPEKLNGJ_02282	CDS	819	glpF		COG0580	Glycerol uptake facilitator protein
BPEKLNGJ_02283	CDS	1497	glpK	2.7.1.30	COG0554	Glycerol kinase
BPEKLNGJ_02284	CDS	1674	glpD	1.1.5.3		Aerobic glycerol-3-phosphate dehydrogenase
BPEKLNGJ_02285	CDS	918		3.1.1.23	COG2267	Monoacylglycerol lipase
BPEKLNGJ_02286	CDS	936	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
BPEKLNGJ_02287	CDS	234	hfq		COG1923	RNA-binding protein Hfq
BPEKLNGJ_02288	CDS	477	bsaA_2			Glutathione peroxidase BsaA
BPEKLNGJ_02289	CDS	1239	hflX			GTPase HflX
BPEKLNGJ_02290	CDS	1239				hypothetical protein
BPEKLNGJ_02291	CDS	369	glnR		COG0789	HTH-type transcriptional regulator GlnR
BPEKLNGJ_02292	CDS	1341	glnA	6.3.1.2		Glutamine synthetase
BPEKLNGJ_02293	CDS	1128	xerC_4			Tyrosine recombinase XerC
BPEKLNGJ_02294	CDS	696				hypothetical protein
BPEKLNGJ_02295	CDS	384				hypothetical protein
BPEKLNGJ_02296	CDS	393				hypothetical protein
BPEKLNGJ_02297	CDS	219				hypothetical protein
BPEKLNGJ_02298	CDS	276				hypothetical protein
BPEKLNGJ_02299	CDS	135				hypothetical protein
BPEKLNGJ_02300	CDS	120				hypothetical protein
BPEKLNGJ_02301	CDS	171				hypothetical protein
BPEKLNGJ_02302	CDS	207				hypothetical protein
BPEKLNGJ_02303	CDS	684				hypothetical protein
BPEKLNGJ_02304	CDS	177				hypothetical protein
BPEKLNGJ_02305	CDS	318				hypothetical protein
BPEKLNGJ_02306	CDS	267				hypothetical protein
BPEKLNGJ_02307	CDS	537				hypothetical protein
BPEKLNGJ_02308	CDS	780				hypothetical protein
BPEKLNGJ_02309	CDS	549				hypothetical protein
BPEKLNGJ_02310	CDS	903				hypothetical protein
BPEKLNGJ_02311	CDS	291				hypothetical protein
BPEKLNGJ_02312	CDS	159				hypothetical protein
BPEKLNGJ_02313	CDS	312				hypothetical protein
BPEKLNGJ_02314	CDS	531				hypothetical protein
BPEKLNGJ_02315	CDS	465				hypothetical protein
BPEKLNGJ_02316	CDS	234				hypothetical protein
BPEKLNGJ_02317	CDS	489				hypothetical protein
BPEKLNGJ_02318	CDS	429				hypothetical protein
BPEKLNGJ_02319	CDS	1275				hypothetical protein
BPEKLNGJ_02320	CDS	1449				hypothetical protein
BPEKLNGJ_02321	CDS	1530				hypothetical protein
BPEKLNGJ_02322	CDS	123				hypothetical protein
BPEKLNGJ_02323	CDS	579				hypothetical protein
BPEKLNGJ_02324	CDS	912				hypothetical protein
BPEKLNGJ_02325	CDS	474				hypothetical protein
BPEKLNGJ_02326	CDS	327				hypothetical protein
BPEKLNGJ_02327	CDS	306				hypothetical protein
BPEKLNGJ_02328	CDS	351				hypothetical protein
BPEKLNGJ_02329	CDS	396				hypothetical protein
BPEKLNGJ_02330	CDS	600				hypothetical protein
BPEKLNGJ_02331	CDS	345				hypothetical protein
BPEKLNGJ_02332	CDS	384				hypothetical protein
BPEKLNGJ_02333	CDS	3171				hypothetical protein
BPEKLNGJ_02334	CDS	936				hypothetical protein
BPEKLNGJ_02335	CDS	1686				hypothetical protein
BPEKLNGJ_02336	CDS	1014				hypothetical protein
BPEKLNGJ_02337	CDS	1398				hypothetical protein
BPEKLNGJ_02338	CDS	390				hypothetical protein
BPEKLNGJ_02339	CDS	921				hypothetical protein
BPEKLNGJ_02340	CDS	936				hypothetical protein
BPEKLNGJ_02341	CDS	417				hypothetical protein
BPEKLNGJ_02342	CDS	108				hypothetical protein
BPEKLNGJ_02343	CDS	213				hypothetical protein
BPEKLNGJ_02344	CDS	1341				hypothetical protein
BPEKLNGJ_02345	CDS	195				hypothetical protein
BPEKLNGJ_02346	CDS	1026	ltaE	4.1.2.48		Low specificity L-threonine aldolase
BPEKLNGJ_02347	CDS	198				hypothetical protein
BPEKLNGJ_02348	CDS	1518	cls_2	2.7.8.-		Cardiolipin synthase
BPEKLNGJ_02349	CDS	900	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BPEKLNGJ_02350	CDS	732				hypothetical protein
BPEKLNGJ_02351	CDS	1092				hypothetical protein
BPEKLNGJ_02352	CDS	603	desR		COG2197	Transcriptional regulatory protein DesR
BPEKLNGJ_02353	CDS	189				hypothetical protein
BPEKLNGJ_02354	CDS	534	nucH	3.1.31.1		Thermonuclease
BPEKLNGJ_02355	CDS	855				hypothetical protein
BPEKLNGJ_02356	CDS	585				hypothetical protein
BPEKLNGJ_02357	CDS	1383	yclM	2.7.2.4	COG0527	Aspartokinase 3
BPEKLNGJ_02358	CDS	1281				hypothetical protein
BPEKLNGJ_02359	CDS	1062	thrC	4.2.3.1	COG0498	Threonine synthase
BPEKLNGJ_02360	CDS	915	thrB	2.7.1.39	COG0083	Homoserine kinase
BPEKLNGJ_02361	CDS	804		3.1.3.-		Putative phosphatase
BPEKLNGJ_02362	CDS	315				hypothetical protein
BPEKLNGJ_02363	CDS	1455	lysP_2		COG0833	Lysine-specific permease
BPEKLNGJ_02364	CDS	1518	katA	1.11.1.6		Catalase
BPEKLNGJ_02365	CDS	150	rpmG2_1			50S ribosomal protein L33 2
BPEKLNGJ_02366	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
BPEKLNGJ_02367	CDS	978	guaC	1.7.1.7		GMP reductase
BPEKLNGJ_02368	CDS	864				hypothetical protein
BPEKLNGJ_02369	CDS	624	lexA_2	3.4.21.88	COG1974	LexA repressor
BPEKLNGJ_02370	CDS	237				hypothetical protein
BPEKLNGJ_02371	CDS	240				hypothetical protein
BPEKLNGJ_02372	CDS	1989	tkt	2.2.1.1		Transketolase
BPEKLNGJ_02373	CDS	288				hypothetical protein
BPEKLNGJ_02374	CDS	468				hypothetical protein
BPEKLNGJ_02375	CDS	1122	sbcD			Nuclease SbcCD subunit D
BPEKLNGJ_02376	CDS	3030	sbcC			Nuclease SbcCD subunit C
BPEKLNGJ_02377	CDS	363	mscL			Large-conductance mechanosensitive channel
BPEKLNGJ_02378	CDS	1647	opuD_3		COG1292	Glycine betaine transporter OpuD
BPEKLNGJ_02379	CDS	2706	acnA	4.2.1.3		Aconitate hydratase A
BPEKLNGJ_02380	CDS	468		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
BPEKLNGJ_02381	CDS	297				putative protein
BPEKLNGJ_02382	CDS	609	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
BPEKLNGJ_02383	CDS	1992	parE	5.6.2.2		DNA topoisomerase 4 subunit B
BPEKLNGJ_02384	CDS	2403	parC	5.6.2.2		DNA topoisomerase 4 subunit A
BPEKLNGJ_02385	CDS	1461	alsT		COG1115	Amino-acid carrier protein AlsT
BPEKLNGJ_02386	CDS	852	glcT		COG3711	GlcA/glcB genes antiterminator
BPEKLNGJ_02387	CDS	1149			COG0628	Putative transport protein
BPEKLNGJ_02388	CDS	2523	mprF	2.3.2.3		Phosphatidylglycerol lysyltransferase
BPEKLNGJ_02389	CDS	510	msrA1	1.8.4.11		Peptide methionine sulfoxide reductase MsrA 1
BPEKLNGJ_02390	CDS	984	msrR			Regulatory protein MsrR
BPEKLNGJ_02391	CDS	189		5.3.2.-		putative tautomerase
BPEKLNGJ_02392	CDS	1263	umuC		COG0389	Protein UmuC
BPEKLNGJ_02393	CDS	1092				hypothetical protein
BPEKLNGJ_02394	CDS	1032	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
BPEKLNGJ_02395	CDS	1407	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
BPEKLNGJ_02396	CDS	522	trpG_2	4.1.3.27	COG0512	Anthranilate synthase component 2
BPEKLNGJ_02397	CDS	999	trpD2	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase 2
BPEKLNGJ_02398	CDS	783	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
BPEKLNGJ_02399	CDS	636	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
BPEKLNGJ_02400	CDS	1215	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
BPEKLNGJ_02401	CDS	729	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
BPEKLNGJ_02402	CDS	1263	femA_2	2.3.2.17		Aminoacyltransferase FemA
BPEKLNGJ_02403	CDS	1260	femB	2.3.2.18		Aminoacyltransferase FemB
BPEKLNGJ_02404	CDS	747				hypothetical protein
BPEKLNGJ_02405	CDS	768				hypothetical protein
BPEKLNGJ_02406	CDS	474				hypothetical protein
BPEKLNGJ_02407	CDS	702	nikE	7.2.2.11	COG4608	Nickel import system ATP-binding protein NikE
BPEKLNGJ_02408	CDS	777	nikD	7.2.2.11	COG0444	Nickel import system ATP-binding protein NikD
BPEKLNGJ_02409	CDS	831	nikC		COG1173	Nickel import system permease protein NikC
BPEKLNGJ_02410	CDS	987	nikB		COG0601	Nickel import system permease protein NikB
BPEKLNGJ_02411	CDS	345				hypothetical protein
BPEKLNGJ_02412	CDS	1815	pepF1_2	3.4.24.-		Oligoendopeptidase F, plasmid
BPEKLNGJ_02413	CDS	642	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
BPEKLNGJ_02414	CDS	852	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
BPEKLNGJ_02415	CDS	918	pstA		COG0581	Phosphate transport system permease protein PstA
BPEKLNGJ_02416	CDS	927				hypothetical protein
BPEKLNGJ_02417	CDS	984	pstS			Phosphate-binding protein PstS
BPEKLNGJ_02418	CDS	903	cvfB			Conserved virulence factor B
BPEKLNGJ_02419	CDS	1602	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
BPEKLNGJ_02420	CDS	1206	lysC	2.7.2.4		Aspartokinase
BPEKLNGJ_02421	CDS	990	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
BPEKLNGJ_02422	CDS	888	dapA	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
BPEKLNGJ_02423	CDS	723	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
BPEKLNGJ_02424	CDS	720	dapH_3	2.3.1.89	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
BPEKLNGJ_02425	CDS	1152	scmP_4	3.5.1.-	COG1473	N-acetylcysteine deacetylase
BPEKLNGJ_02426	CDS	1086	alr1_2	5.1.1.1		Alanine racemase 1
BPEKLNGJ_02427	CDS	1266	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
BPEKLNGJ_02428	CDS	402				hypothetical protein
BPEKLNGJ_02429	CDS	201	cspA_2		COG1278	Cold shock protein CspA
BPEKLNGJ_02430	CDS	309				hypothetical protein
BPEKLNGJ_02431	CDS	270	yccX	3.6.1.7	COG1254	Acylphosphatase
BPEKLNGJ_02432	CDS	624				hypothetical protein
BPEKLNGJ_02433	CDS	1137				TelA-like protein
BPEKLNGJ_02434	CDS	1344	brnQ_3		COG1114	Branched-chain amino acid transport system 2 carrier protein
BPEKLNGJ_02435	CDS	1887				hypothetical protein
BPEKLNGJ_02436	CDS	792	nirQ		COG0714	Denitrification regulatory protein NirQ
BPEKLNGJ_02437	CDS	204				hypothetical protein
BPEKLNGJ_02438	CDS	810	mhqA_3	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqA
BPEKLNGJ_02439	CDS	1269	odhB	2.3.1.61		Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
BPEKLNGJ_02440	CDS	2799	odhA	1.2.4.2		2-oxoglutarate dehydrogenase E1 component
BPEKLNGJ_02441	CDS	1356	arlS	2.7.13.3		Signal transduction histidine-protein kinase ArlS
BPEKLNGJ_02442	CDS	660	arlR		COG0745	Response regulator ArlR
